,O2,CH4,O3,H2O,OH,H2,CO,T_time,alt,rh,time,O2_flux,ri_flux
116,1.152084505121952e-05,8.92759798698967e-05,1.8510267470915788e-13,9.295310617827612e-07,1.3868260596675082e-09,0.00011806665588199844,5.0004279098531224e-05,215.0,5825000.0,9.249056198142693e-06,2365200000000000.0,1800000000000.0,33000000000.0
117,1.2724553165252142e-05,8.88592199961978e-05,1.6838445443845172e-13,9.523278178716524e-07,1.5640882927223417e-09,0.00011871136127471447,5.327955550139182e-05,215.0,5875000.0,8.7836086667487e-06,2365200000000000.0,1800000000000.0,33000000000.0
118,1.4073131115020687e-05,8.841051625392842e-05,1.5372524789121733e-13,9.758439017116489e-07,1.7614089884160609e-09,0.00011939591464279021,5.69101585635631e-05,215.0,5925000.0,8.343054225584595e-06,2365200000000000.0,1800000000000.0,33000000000.0
119,1.558497069041309e-05,8.792738980311447e-05,1.4093423184651936e-13,9.999051643448744e-07,1.980079664723471e-09,0.0001201221674065696,6.0937765991433636e-05,215.0,5975000.0,7.924410185246262e-06,2365200000000000.0,1800000000000.0,33000000000.0
120,1.7280817018450155e-05,8.74071674107904e-05,1.298537007232125e-13,1.0242993010939794e-06,2.2212278868344506e-09,0.00012089195681789043,6.540913729570925e-05,215.0,6025000.0,7.524950715895087e-06,2365200000000000.0,1800000000000.0,33000000000.0
121,1.9184032500499895e-05,8.684696629275997e-05,1.2038456242208942e-13,1.0487704118840717e-06,2.4856062461105084e-09,0.00012170708612372342,7.037669029909076e-05,215.0,6075000.0,7.142184953369014e-06,2365200000000000.0,1800000000000.0,33000000000.0
122,2.1320860447070693e-05,8.6243678166953e-05,1.1253531524722509e-13,1.073012942108074e-06,2.7731101591581585e-09,0.00012256930055329034,7.589910891268291e-05,215.0,6125000.0,6.7738372012176544e-06,2365200000000000.0,1800000000000.0,33000000000.0
123,2.3720646457356545e-05,8.559395293639111e-05,1.0652430561745218e-13,1.096665321589639e-06,3.081652296498692e-09,0.0001234802578823408,8.204194080988586e-05,215.0,6175000.0,6.417831231988253e-06,2365200000000000.0,1800000000000.0,33000000000.0
124,2.641591283472395e-05,8.489418290843242e-05,1.029997133149333e-13,1.1193042565237992e-06,3.404544297341677e-09,0.00012444149165002517,8.887807895262344e-05,215.0,6225000.0,6.072282905796075e-06,2365200000000000.0,1800000000000.0,33000000000.0
125,2.944203313739506e-05,8.41404892191251e-05,1.0351434962892962e-13,1.1404421315849586e-06,3.724629848877082e-09,0.00012545436428229028,9.64878698832321e-05,215.0,6275000.0,5.7355100249816e-06,2365200000000000.0,1800000000000.0,33000000000.0
126,3.283592310022405e-05,8.332871304772315e-05,1.1152931153174369e-13,1.1595332225913837e-06,4.002482053791039e-09,0.0001265200069050471,0.00010495825789458501,215.0,6325000.0,5.4060771723716175e-06,2365200000000000.0,1800000000000.0,33000000000.0
127,3.663252903844343e-05,8.245441459834642e-05,1.344060399249881e-13,1.1760001916874469e-06,4.158913013037756e-09,0.0001276392439961114,0.00011437973991860125,215.0,6375000.0,5.082905292946944e-06,2365200000000000.0,1800000000000.0,33000000000.0
128,4.085715979418267e-05,8.151288154881726e-05,1.8678138855198911e-13,1.1892975669154066e-06,4.071974798736381e-09,0.00012881250760419486,0.00012483918261106222,215.0,6425000.0,4.765473784649087e-06,2365200000000000.0,1800000000000.0,33000000000.0
129,4.5512731125111896e-05,8.049914973586706e-05,2.9427576832963555e-13,1.1990155005479443e-06,3.6466887309658375e-09,0.00013003976230004547,0.00013640757185640556,215.0,6475000.0,4.454066065387101e-06,2365200000000000.0,1800000000000.0,33000000000.0
130,5.056786267331564e-05,7.940805899203002e-05,4.925819557351602e-13,1.2049663894274531e-06,2.9547452020692834e-09,0.00013132048390064347,0.00014912846052393208,215.0,6525000.0,4.149812683032244e-06,2365200000000000.0,1800000000000.0,33000000000.0
131,5.5959781694113706e-05,7.823438933648736e-05,8.163505286555328e-13,1.2071519987441381e-06,2.2229211183364013e-09,0.0001326537232988221,0.00016302059709978956,215.0,6575000.0,3.854274609398407e-06,2365200000000000.0,1800000000000.0,33000000000.0
132,6.161331761579823e-05,7.697307527578158e-05,1.284260968788175e-12,1.205637225512572e-06,1.624082940100237e-09,0.00013403820097266907,0.00017809593473454147,215.0,6625000.0,3.56886357717161e-06,2365200000000000.0,1800000000000.0,33000000000.0
133,6.745736447627993e-05,7.561944368079938e-05,1.893517274040638e-12,1.20047430990763e-06,1.1930431289701295e-09,0.0001354723203872943,0.00019437491476531626,215.0,6675000.0,3.2946119879237146e-06,2365200000000000.0,1800000000000.0,33000000000.0
134,7.342977182682419e-05,7.416945574751038e-05,2.6243401977514854e-12,1.1917052815083385e-06,8.962020389761536e-10,0.00013695406324087768,0.00021189010139207196,215.0,6725000.0,3.0322424139314207e-06,2365200000000000.0,1800000000000.0,33000000000.0
135,7.947598375594294e-05,7.261996295749639e-05,3.447328743999218e-12,1.1793850687995406e-06,6.918717267048684e-10,0.00013848081656384092,0.00023068332185154064,215.0,6775000.0,2.7822741391721403e-06,2365200000000000.0,1800000000000.0,33000000000.0
136,8.554662188276077e-05,7.096897499781618e-05,4.329615256102642e-12,1.1635957038309581e-06,5.485646066087745e-10,0.00014004919453219984,0.000250801521686888,215.0,6825000.0,2.5450790730814564e-06,2365200000000000.0,1800000000000.0,33000000000.0
137,9.159569275395817e-05,6.92159225455928e-05,5.239026332738952e-12,1.1444509896963149e-06,4.454418519520021e-10,0.00014165489553586,0.0002722931216886177,215.0,6875000.0,2.3209027104120345e-06,2365200000000000.0,1800000000000.0,33000000000.0
138,9.75795442645414e-05,6.736189166037692e-05,6.146564163745905e-12,1.1220968357787823e-06,3.691927116753103e-10,0.0001432926165480877,0.00029520509800842325,215.0,6925000.0,2.1098733344760215e-06,2365200000000000.0,1800000000000.0,33000000000.0
139,0.00010345636437827424,6.540980627765552e-05,7.02766894374161e-12,1.09671043168207e-06,3.1131162080471957e-10,0.00014495603616838902,0.0003195806564738506,215.0,6975000.0,1.912009869677549e-06,2365200000000000.0,1800000000000.0,33000000000.0
140,0.00010918603042403574,6.33645386224081e-05,7.862647887809874e-12,1.0684992350205233e-06,2.6628406233315647e-10,0.00014663786956728878,0.0003454573750486871,215.0,7025000.0,1.727230670808768e-06,2365200000000000.0,1800000000000.0,33000000000.0
141,0.00011473017874094325,6.123293319961864e-05,8.636564445011572e-12,1.0376996751415248e-06,2.3046390397174587e-10,0.0001483299914370408,0.000372865740802122,215.0,7075000.0,1.555362771611291e-06,2365200000000000.0,1800000000000.0,33000000000.0
142,0.00012005240993552905,5.902373749957739e-05,9.338806266615504e-12,1.0045751760845083e-06,2.013897702936446e-10,0.0001500236173444633,0.0004018280431117228,215.0,7125000.0,1.3961508375557283e-06,2365200000000000.0,1800000000000.0,33000000000.0
143,0.00012511857232098972,5.674744069781337e-05,9.96249098642033e-12,9.694131670350297e-07,1.7736615372379844e-10,0.00015170952976180634,0.00043235759936184327,215.0,7175000.0,1.2492654972555062e-06,2365200000000000.0,1800000000000.0,33000000000.0
144,0.00012989708210305558,5.441602940918212e-05,1.0503820893494229e-11,9.325209394569937e-07,1.572026928706163e-10,0.0001533783324540992,0.0004644582905175284,215.0,7225000.0,1.114311146410788e-06,2365200000000000.0,1800000000000.0,33000000000.0
145,0.00013435924893880722,5.20426760654859e-05,1.0961459015873107e-11,8.942204131538866e-07,1.4004870841860028e-10,0.00015502071580344336,0.0004981243787257454,215.0,7275000.0,9.908335371783774e-07,2365200000000000.0,1800000000000.0,33000000000.0
146,0.00013847958268183122,4.964138006925564e-05,1.13359690570298e-11,8.54842039209719e-07,1.2528601846005007e-10,0.00015662771604386564,0.0005333405724775563,215.0,7325000.0,8.783274943775692e-07,2365200000000000.0,1800000000000.0,33000000000.0
147,0.00014223606291766648,4.7226584201018356e-05,1.1629339321615445e-11,8.147181775860955e-07,1.1245810308725264e-10,0.00015819095315202167,0.0005700822998162478,215.0,7375000.0,7.762450041790832e-07,2365200000000000.0,1800000000000.0,33000000000.0
148,0.00014561035788136493,4.4812788823104225e-05,1.1844595300848181e-11,7.741763382526672e-07,1.0122241446895776e-10,0.00015970283502396776,0.0006083161479674483,215.0,7425000.0,6.840037688501758e-07,2365200000000000.0,1800000000000.0,33000000000.0
149,0.0001485879837077994,4.2414184511125844e-05,1.1985495778196608e-11,7.335326729648293e-07,9.131773599947045e-11,0.00016115671917934555,0.0006480004288099104,215.0,7475000.0,6.009961651019223e-07,2365200000000000.0,1800000000000.0,33000000000.0
150,0.00015115839872043794,4.004432033124438e-05,1.2056301873958903e-11,6.930860610384038e-07,8.25415254960658e-11,0.00016254702713198676,0.0006890858332651134,215.0,7525000.0,5.265984170851432e-07,2365200000000000.0,1800000000000.0,33000000000.0
151,0.00015331503062672493,3.7715820638557766e-05,1.2061606149486784e-11,6.531130599768802e-07,7.473400641137423e-11,0.00016386931033105098,0.0007315161430454437,215.0,7575000.0,4.60179714620331e-07,2365200000000000.0,1800000000000.0,33000000000.0
152,0.00015505523710590338,3.544015857132529e-05,1.2006208686925562e-11,6.138639041539867e-07,6.776689545527632e-11,0.00016512026986847099,0.0007752289742682461,215.0,7625000.0,4.0111097610856444e-07,2365200000000000.0,1800000000000.0,33000000000.0
153,0.00015638020242403144,3.322748985614171e-05,1.1895028128577182e-11,5.755596441553069e-07,6.153535975289967e-11,0.0001662977347375318,0.0008201565333510237,215.0,7675000.0,3.4877296801301004e-07,2365200000000000.0,1800000000000.0,33000000000.0
154,0.00015729477447810238,3.1086546500445375e-05,1.1733037398267546e-11,5.383904355701304e-07,5.595224786957958e-11,0.0001674006052053535,0.000866226370736988,215.0,7725000.0,3.025635380098801e-07,2365200000000000.0,1800000000000.0,33000000000.0
155,0.00015780724812877386,2.902458667368681e-05,1.152521582348467e-11,5.02514915708447e-07,5.094393422742858e-11,0.00016842876882951905,0.0009133621220336327,215.0,7775000.0,2.619037842857748e-07,2365200000000000.0,1800000000000.0,33000000000.0
156,0.0001579291018727829,2.704739467810376e-05,1.1276511365017178e-11,4.6806055356261857e-07,4.644731381971079e-11,0.00016938299689103965,0.0009614842290154268,215.0,7825000.0,2.2624305703601326e-07,2365200000000000.0,1800000000000.0,33000000000.0
157,0.0001576746958439059,2.5159323384713282e-05,1.0991808480817195e-11,4.3512482333062324e-07,4.24076188810454e-11,0.00017026482867101564,0.0010105106347766994,215.0,7875000.0,1.9506276015472627e-07,2365200000000000.0,1800000000000.0,33000000000.0
158,0.00015706093980367316,2.3363370778908095e-05,1.0675898716358043e-11,4.037770338925317e-07,3.877682292661089e-11,0.0001710764502293924,0.001060357448370099,215.0,7925000.0,1.6787898437497695e-07,2365200000000000.0,1800000000000.0,33000000000.0
159,0.0001561069401672147,2.1661282191535484e-05,1.0333452388052126e-11,3.740606433300998e-07,3.551246385530242e-11,0.000171820573312986,0.0011109395748173465,215.0,7975000.0,1.442440535602736e-07,2365200000000000.0,1800000000000.0,33000000000.0
160,0.00015483363518555243,2.0053670231297077e-05,9.96899070513498e-12,3.4599589572045874e-07,3.257676525391642e-11,0.00017250031887003226,0.001162171306700731,215.0,8025000.0,1.237471018252125e-07,2365200000000000.0,1800000000000.0,33000000000.0
161,0.00015326342716710402,1.8540145227424716e-05,9.58685837580563e-12,3.195826336524941e-07,2.993596929060171e-11,0.0001731191084952173,0.001213966873846933,215.0,8075000.0,1.0601382096978014e-07,2365200000000000.0,1800000000000.0,33000000000.0
162,0.00015141982008195882,1.7119449996541467e-05,9.191197195882249e-12,2.948031610510949e-07,2.7559819420939162e-11,0.00017368056605604257,0.0012662409480366406,215.0,8125000.0,9.070552695381911e-08,2365200000000000.0,1800000000000.0,33000000000.0
163,0.00014932707008771134,1.578959384584885e-05,8.785921360974676e-12,2.716250542484412e-07,2.5421149154990446e-11,0.00017418843081159273,0.001318909100278054,215.0,8175000.0,7.751769314621392e-08,2365200000000000.0,1800000000000.0,33000000000.0
164,0.0001470098554984613,1.4547981824059416e-05,8.374695318146758e-12,2.500038426857309e-07,2.3495546177326085e-11,0.00017464648255528648,0.0013718882089727327,215.0,8225000.0,6.617808944294774e-08,2365200000000000.0,1800000000000.0,33000000000.0
165,0.000144492971554155,1.3391536265702669e-05,7.960914922079595e-12,2.298855026301035e-07,2.1761070498566297e-11,0.00017505847870054417,0.0014250968182378614,215.0,8275000.0,5.64446525591184e-08,2365200000000000.0,1800000000000.0,33000000000.0
166,0.00014180105410570545,1.231680860092184e-05,7.54769252357778e-12,2.112087268636094e-07,2.0198012007893902e-11,0.0001754281027745248,0.0014784554466647575,215.0,8325000.0,4.810319606231361e-08,2365200000000000.0,1800000000000.0,33000000000.0
167,0.00013895833508007868,1.1320080198533822e-05,7.137846429850888e-12,1.9390694991835375e-07,1.8788677520687887e-11,0.00017575892347306186,0.0015318868478163311,215.0,8375000.0,4.096505082041688e-08,2365200000000000.0,1800000000000.0,33000000000.0
168,0.00013598843138867722,1.0397451667009672e-05,6.73389496605427e-12,1.7791012192878666e-07,1.751720069054134e-11,0.000176054363237807,0.0015853162247274739,215.0,8425000.0,3.486470884129575e-08,2365200000000000.0,1800000000000.0,33000000000.0
169,0.00013291416784033387,9.544920559201206e-06,6.3380551592490556e-12,1.631462346421777e-07,1.6369370400997127e-11,0.00017631767522111112,0.0016386714015162488,215.0,8475000.0,2.9657526928326294e-08,2365200000000000.0,1800000000000.0,33000000000.0
170,0.00012975743365182106,8.75844782245121e-06,5.952245876336583e-12,1.4954261083495348e-07,1.533247475500179e-11,0.0001765519274829207,0.001691882955900728,215.0,8525000.0,2.5217531751483525e-08,2365200000000000.0,1800000000000.0,33000000000.0
171,0.00012653907133515434,8.034013620812682e-06,5.578095087773919e-12,1.3702697368491e-07,1.4395158763947585e-11,0.00017675999329679333,0.001744884316924455,215.0,8575000.0,2.1435355138797135e-08,2365200000000000.0,1800000000000.0,33000000000.0
172,0.00012327879609072662,7.367663347056983e-06,5.216950805060248e-12,1.255283159454799e-07,1.3547294465646443e-11,0.00017694454651185458,0.0017976118325161825,215.0,8625000.0,1.8216317710765543e-08,2365200000000000.0,1800000000000.0,33000000000.0
173,0.00011999514334647331,6.755544755816157e-06,4.869895153942386e-12,1.1497759045503721e-07,1.2779862589454171e-11,0.00017710806101012324,0.0018500048116529334,215.0,8675000.0,1.547867034212781e-08,2365200000000000.0,1800000000000.0,33000000000.0
174,0.00011670544174572161,6.193937201556992e-06,4.537760995705754e-12,1.0530824396057524e-07,1.2084845120723418e-11,0.00017725281340317693,0.0019020055458749004,215.0,8725000.0,1.315199617479958e-08,2365200000000000.0,1800000000000.0,33000000000.0
175,0.00011342580868428176,5.67927397053193e-06,4.221150492201423e-12,9.645661576692082e-08,1.145512825421014e-11,0.00017738088822042122,0.00195355931473722,215.0,8775000.0,1.1175770801864498e-08,2365200000000000.0,1800000000000.0,33000000000.0
176,0.00011017116541150296,5.208158666889104e-06,3.920455021422822e-12,8.836222161601521e-08,1.0884415309000126e-11,0.00017749418494743537,0.0020046143795010877,215.0,8825000.0,9.498074552063127e-09,2365200000000000.0,1800000000000.0,33000000000.0
177,0.0001069552687197909,4.777376560218785e-06,3.6358758838842713e-12,8.096794168106843e-08,1.0367149231816969e-11,0.0001775944263730613,0.002055121968989243,215.0,8875000.0,8.074448284351831e-09,2365200000000000.0,1800000000000.0,33000000000.0
178,0.00010379075633195703,4.383901733468042e-06,3.3674452899816503e-12,7.42201298051754e-08,9.898444359077656e-12,0.00017768316779569345,0.002105036261081563,215.0,8925000.0,6.866882524910792e-09,2365200000000000.0,1800000000000.0,33000000000.0
179,0.0001006892032364921,4.024900793063145e-06,3.1150471795341947e-12,6.806865925825764e-08,9.474027153283743e-12,0.00017776180672135453,0.0021543143628260713,215.0,8975000.0,5.842928940044401e-09,2365200000000000.0,1800000000000.0,33000000000.0
180,9.766118640020298e-05,3.697733822339579e-06,2.878437491942968e-12,6.24669184284644e-08,9.090185680079357e-12,0.0001778315927581956,0.002202916291607237,215.0,9025000.0,4.9749228607493975e-09,2365200000000000.0,1800000000000.0,33000000000.0
181,9.471635549087151e-05,3.399953178735386e-06,2.6572635747619993e-12,5.737176807283819e-08,8.743727654397338e-12,0.00017789363747420882,0.002250804959262144,215.0,9075000.0,4.2393057095608585e-09,2365200000000000.0,1800000000000.0,33000000000.0
182,9.186350745758296e-05,3.1293006572740118e-06,2.451082486641281e-12,5.274347007144775e-08,8.431946957516276e-12,0.000177948924037747,0.002297946160478949,215.0,9125000.0,3.6160366058160037e-09,2365200000000000.0,1800000000000.0,33000000000.0
183,8.911066303367739e-05,2.8837034693665148e-06,2.2593780150520385e-12,4.8545596084954804e-08,8.152598611770841e-12,0.000177998316504692,0.0023443085662616095,215.0,9175000.0,3.088083044380019e-09,2365200000000000.0,1800000000000.0,33000000000.0
184,8.646514343994516e-05,2.6612694179123262e-06,2.0815762881632054e-12,4.4744923119400074e-08,7.903882295765247e-12,0.00017804256865271232,0.0023898637227095783,215.0,9225000.0,2.640981279263062e-09,2365200000000000.0,1800000000000.0,33000000000.0
185,8.3933645769041e-05,2.4602815875510904e-06,1.9170599125608994e-12,4.1311321755431064e-08,7.684434588187144e-12,0.00017808233229294208,0.0024345860548494473,215.0,9275000.0,2.262457839712923e-09,2365200000000000.0,1800000000000.0,33000000000.0
186,8.152231572343471e-05,2.2791928128059124e-06,1.7651806136072882e-12,3.821764169692317e-08,7.493330241808511e-12,0.0001781181650135212,0.0024784528747752383,215.0,9325000.0,1.9421044196331313e-09,2365200000000000.0,1800000000000.0,33000000000.0
187,7.923681655754391e-05,2.1166201365791566e-06,1.6252703929696272e-12,3.5439598326216015e-08,7.330092907592679e-12,0.0001781505373286322,0.00252144439291334,215.0,9375000.0,1.6710991810603934e-09,2365200000000000.0,1800000000000.0,33000000000.0
188,7.708239324034708e-05,1.97133942666389e-06,1.4966512483883868e-12,3.29556631078119e-08,7.194715850618486e-12,0.00017817983922174135,0.0025635437308351703,215.0,9425000.0,1.441968278081077e-09,2365200000000000.0,1800000000000.0,33000000000.0
189,7.506393100913995e-05,1.842280278167378e-06,1.3786435245511078e-12,3.074695994619252e-08,7.0876933165388555e-12,0.00017820638608340533,0.002604736933704078,215.0,9475000.0,1.2483821255821127e-09,2365200000000000.0,1800000000000.0,33000000000.0
190,7.318600763029023e-05,1.7285212945244153e-06,1.2705729815602772e-12,2.879716896337264e-08,7.0100632979927424e-12,0.00017823042405285512,0.0026450129801716946,215.0,9525000.0,1.0849815998854535e-09,2365200000000000.0,1800000000000.0,33000000000.0
191,7.145293882147125e-05,1.6292858086333951e-06,1.1717766796449657e-12,2.7092438605794287e-08,6.963462408237852e-12,0.0001782521347791437,0.0026843637873417816,215.0,9575000.0,9.472299620614343e-10,2365200000000000.0,1800000000000.0,33000000000.0
192,6.986881642497374e-05,1.543938078146686e-06,1.0816077861877408e-12,2.562130650749226e-08,6.950192913113611e-12,0.00017827163962241526,0.0027227842083050197,215.0,9625000.0,8.312868390196692e-10,2365200000000000.0,1800000000000.0,33000000000.0
193,6.843753905770715e-05,1.4719799647250185e-06,9.99439414577252e-13,2.4374629118217125e-08,6.973298553728935e-12,0.0001782890033193166,0.0027602720197243314,215.0,9675000.0,7.339010838876036e-10,2365200000000000.0,1800000000000.0,33000000000.0
194,6.716283511063733e-05,1.4130480858382049e-06,9.246676046284386e-13,2.3345519744403476e-08,7.03663054347435e-12,0.00017830423713958827,0.0027968278970258408,215.0,9725000.0,6.523197686339622e-10,2365200000000000.0,1800000000000.0,33000000000.0
195,6.604827816273716e-05,1.3669114092610693e-06,8.567135522858241e-13,2.252929434252642e-08,7.1448217442584364e-12,0.00017831730156583314,0.002832455374941999,215.0,9775000.0,5.842109421461555e-10,2365200000000000.0,1800000000000.0,33000000000.0
196,6.509729523605911e-05,1.3334692446548554e-06,7.950251951068609e-13,2.1923424145501655e-08,7.302838019207737e-12,0.00017832810854351728,0.0028671607915106982,215.0,9825000.0,5.275981202437483e-10,2365200000000000.0,1800000000000.0,33000000000.0
197,6.431316928975208e-05,1.3127495734934616e-06,7.390783720100531e-13,2.1527493992641858e-08,7.513848468856363e-12,0.00017833652340110384,0.002900953214334038,215.0,9875000.0,4.808047647926391e-10,2365200000000000.0,1800000000000.0,33000000000.0
198,6.369904041855917e-05,1.3049076481008859e-06,6.883852346581248e-13,2.13431650750884e-08,7.770881876055064e-12,0.0001783423667214029,0.0029338443495448897,215.0,9925000.0,4.424072615593147e-10,2365200000000000.0,1800000000000.0,33000000000.0
199,6.325792012915879e-05,1.310224782758572e-06,6.429718299925209e-13,2.1374140712208465e-08,8.02679944773347e-12,0.0001783454170353259,0.002965848438456251,215.0,9975000.0,4.111951250137889e-10,2365200000000000.0,1800000000000.0,33000000000.0
0,0.00022238569779664698,6.822748096953719e-07,5.88412859036794e-11,0.034695350363050825,1.965548374969432e-13,8.981846536065765e-08,2.019144781643187e-08,319.25831900658875,25000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
1,0.000222346798319324,6.632856568513995e-07,6.591679666219653e-11,0.03389610520240746,2.452115194562091e-13,8.91135572966223e-08,2.0114238584508016e-08,317.78294850365603,75000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
2,0.000222307589675312,6.442170903153846e-07,7.292159757511131e-11,0.03308880951955934,2.976088205393122e-13,8.834231951702202e-08,2.001253212066408e-08,316.30281518746256,125000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
3,0.00022226821397936872,6.251410171747204e-07,7.947694144890275e-11,0.032273400748448824,3.536848942500699e-13,8.750444663133532e-08,1.9879251939973958e-08,314.81746247885553,175000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
4,0.00022222879470348153,6.061180440663987e-07,8.57752144123297e-11,0.0314487355446321,4.140574546774344e-13,8.660004053184232e-08,1.9708817911112157e-08,313.3257006927494,225000.0,0.35000000000000003,2529187200000000.0,1800000000000.0,33000000000.0
5,0.00022218944081855627,5.87199234119302e-07,9.203549493158869e-11,0.03061048411356359,4.793309401315172e-13,8.562941706347144e-08,1.949656190302866e-08,311.8242614736719,275000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
6,0.00022215024934754026,5.684270952547368e-07,9.843024625674421e-11,0.02977081684201502,5.5089050008589e-13,8.459305771238258e-08,1.923860327028382e-08,310.31984569704605,325000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
7,0.0002221113070488995,5.498384807174732e-07,1.0510977513937649e-10,0.028912254030256396,6.289140454005622e-13,8.349183124448382e-08,1.8931891989578092e-08,308.8009028890419,375000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
8,0.00022207269297440483,5.314637632501709e-07,1.1219595294393506e-10,0.02805548796337414,7.154411064113924e-13,8.232687742262967e-08,1.857425599030219e-08,307.2793942806797,425000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
9,0.0002220344778401689,5.133297408309022e-07,1.1983247850892203e-10,0.027186890473054847,8.110785246905808e-13,8.109991253019836e-08,1.8164406384688176e-08,305.7459633199872,475000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
10,0.0002219967271842986,4.954596089509824e-07,1.2813928238771395e-10,0.026307933705384607,9.173075655945774e-13,7.98132091077298e-08,1.7702067585596873e-08,304.2003753492114,525000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
11,0.0002219595011031671,4.77873253198627e-07,1.3721914681617966e-10,0.02542990166844256,1.0363997104585588e-12,7.846965853360412e-08,1.718804885191823e-08,302.6490724079147,575000.0,0.35000000000000003,2529187200000000.0,1800000000000.0,33000000000.0
12,0.00022192285421085057,4.605890563759004e-07,1.4720224560743428e-10,0.024537737639241806,1.1695092577195679e-12,7.707296405151173e-08,1.6624166396682173e-08,301.0806176553194,625000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
13,0.00022188683857000054,4.4362334636706343e-07,1.581906006179704e-10,0.02364095619479938,1.3194462121391916e-12,7.562759209816983e-08,1.6013548708021105e-08,299.5000717907575,675000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
14,0.0002218515023038875,4.2699109249632216e-07,1.7027932532342048e-10,0.02274865105297811,1.4894478126528281e-12,7.413885956539783e-08,1.5360537899060952e-08,297.91270747684763,725000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
15,0.00022181689004485225,4.10707334626529e-07,1.8360838162195714e-10,0.021846650696207646,1.6820092015524982e-12,7.261306287898741e-08,1.4670498907106165e-08,296.3067161582974,775000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
16,0.00022178304556936054,3.947866643171007e-07,1.9827189818054036e-10,0.020948777408173667,1.9017791166253754e-12,7.10574182526986e-08,1.3950194985196233e-08,294.6907750185495,825000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
17,0.00022175001000823932,3.7924448131836506e-07,2.1447508342464025e-10,0.020034878450598353,2.152114270313722e-12,6.948013899343574e-08,1.3207247827993024e-08,293.0472155588007,875000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
18,0.00022171782551108144,3.640960496908556e-07,2.3233591091789234e-10,0.019130058999933402,2.4398354394283576e-12,6.789031273449349e-08,1.2450783459305615e-08,291.39376255092884,925000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
19,0.00022168653148362102,3.4935778255897044e-07,2.5237733467457327e-10,0.01822396494634459,2.770662441319538e-12,6.629794240349454e-08,1.1690383720978055e-08,289.7200061751996,975000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
20,0.00022165616722305277,3.350474779240179e-07,2.7602969950258045e-10,0.017318282844082083,3.148822975696687e-12,6.471386642647786e-08,1.0935967046035768e-08,288.0247897385331,1025000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
21,0.00022162677241189003,3.211832615493425e-07,3.0435870691644135e-10,0.016406082753764983,3.5795563350873388e-12,6.314927677385241e-08,1.0195450017760821e-08,286.298722299356,1075000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
22,0.00022159838944515214,3.0778263679342466e-07,3.366043395443826e-10,0.01549875938889321,4.076687448415022e-12,6.161548285700736e-08,9.474306416379509e-09,284.54868676032964,1125000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
23,0.0002215710612081968,2.948644122941217e-07,3.7236312924183725e-10,0.014595014593948533,4.6525653514567684e-12,6.012442767059611e-08,8.777332126337933e-09,282.7699168757858,1175000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
24,0.00022154483289419107,2.8244925077349754e-07,4.114432847254529e-10,0.013697975226799735,5.319797758501202e-12,5.868884065529209e-08,8.109467439708137e-09,280.9615273219251,1225000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
25,0.0002215197533678067,2.705596949526692e-07,4.5300585832772513e-10,0.01280274343654132,6.097030449823585e-12,5.732219493912102e-08,7.475403915350305e-09,279.1134709216568,1275000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
26,0.0002214958745471248,2.5922064678251696e-07,4.970955656888715e-10,0.011917000827163729,7.006050463202819e-12,5.60388648896232e-08,6.880477242743027e-09,277.2285881212069,1325000.0,0.3499999999999999,2529187200000000.0,1800000000000.0,33000000000.0
27,0.00022147324881138824,2.4846015275556584e-07,5.470176406838393e-10,0.011030810382873122,8.055126062830363e-12,5.485422820396921e-08,6.330188352643118e-09,275.28820406352605,1375000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
28,0.00022145193232537294,2.3830678016088164e-07,6.052968984653907e-10,0.010158813639342321,9.27542331405233e-12,5.3784051260148316e-08,5.829049613837731e-09,273.3022712769497,1425000.0,0.35,2529187200000000.0,1800000000000.0,33000000000.0
